src,dst
14569,165176
129677,14347
7109,14679
21858,218595
159986,125837
78752,176265
114910,176114
194150,26407
10771,139533
57118,22407
60668,203317
115576,107673
196529,92258
17448,106988
125962,41839
2870,190584
22357,98276
213000,208484
13745,129072
159311,46533
145392,14466
105107,16160
152408,194569
216108,175367
52152,14621
3096,191711
188450,213132
72709,123630
55331,88437
200042,29951
147729,156432
80911,95698
168985,92426
12756,169065
62793,194859
211800,217337
208839,54440
151959,209424
21272,178946
204928,193920
193920,31731
209189,170332
170332,209189
45765,92464
142445,178966
21012,180737
158736,126364
140476,135987
197379,217703
207066,164565
75748,75281
2310,169760
112158,81763
216954,18427
161625,86089
57111,156297
216661,123391
54282,72960
188240,92407
99706,129279
166324,70913
11784,77418
202516,163411
129532,139626
139652,85338
99096,62322
139322,186779
139718,84060
211401,40834
2017,210156
53009,137298
46320,174751
116322,86657
1080,140398
4064,78517
127952,29767
91820,2121
66411,112103
64786,18136
50023,193347
213334,95112
78587,59930
17797,190544
145464,108688
2300,83886
116916,178460
155344,175563
121502,116933
38451,200992
28208,212558
130392,133062
155328,41048
123744,95657
29493,8378
134713,203247
64867,105264
149999,6636
13898,17119
175109,107632
140703,128399
111029,105656
123186,184301
184301,178138
184301,123186
25069,22665
117984,48185
101413,161772
63315,84922
146850,26738
149630,50985
122597,97247
148582,124559
163650,76175
68640,193063
3388,98817
119646,137089
134360,89665
201413,105268
83432,185728
184301,132688
32578,182602
38146,58606
146421,127768
36408,137767
33621,167699
143255,148162
47749,158242
23816,209559
78297,39264
208068,19504
26199,39264
71318,75186
192384,61236
86554,101413
140572,141321
40041,112112
146868,73814
96362,9480
94962,183313
131020,140370
216615,101519
13579,11179
69315,104327
39970,109436
14569,165176
156033,14446
25324,67370
78877,208776
75560,207842
40471,193758
15697,154859
218552,89515
167744,203438
176306,111479
141310,23427
143350,157815
68418,214431
40652,19093
142577,161579
72058,5653
40275,12412
13077,96982
163441,203317
169346,149148
64857,206030
30507,125179
60224,7756
131642,113039
180684,53368
168998,181288
95439,52280
59913,164461
158207,102161
12346,117266
148674,17264
107896,210390
108173,132982
95481,174227
119410,46949
179419,73074
211757,60572
37456,115784
1548,156283
204478,149244
115525,31660
125962,213917
112519,41227
164540,113612
199425,110785
60257,191370
183853,10532
88398,35980
64153,115742
150374,8996
140022,99564
18721,38
56543,39833
60728,34282
183478,209100
183478,86970
201296,123697
71379,105242
154753,135299
168076,147059
84781,50889
81056,149432
143209,104465
109803,48574
106565,166248
137977,73237
127698,66515
136210,182881
97288,204565
139073,171823
139597,141835
96999,146374
13895,10816
139986,147413
34541,77772
143777,43600
76369,147484
88409,69756
129925,88109
215839,82333
18879,69839
20217,195268
76688,214455
181309,118013
194002,21505
115241,113314
63881,175735
31225,107777
141751,153978
101863,34020
26752,32766
152932,112786
161737,153852
107670,83995
38767,147270
8809,102132
198779,199934
135198,168775
26832,35752
80800,37592
21924,202068
53346,215016
43561,21210
146306,51609
60872,164032
211166,60872
57609,92289
152053,51939
78278,107434
86008,65692
174187,41350
70471,119936
54561,61375
196261,23973
169390,74736
70660,143687
204329,174576
74048,155324
187087,205314
107777,31225
18879,92685
215016,102062
76181,76363
80547,32302
25308,217767
115576,107673
166884,206030
70060,6160
83916,113633
162269,182551
6389,183492
161277,26813
203164,187393
37137,150473
44618,182072
182951,53810
56212,36220
137204,194160
201395,1289
146306,51021
141751,153978
62831,144386
124224,100482
19785,211327
110034,110259
72026,69022
10338,11772
207315,103397
183397,23504
151145,114357
94784,182879
45463,191064
125632,143609
130434,70336
78265,205386
155582,29277
11447,23733
70913,100877
215497,13822
57942,133495
213850,171203
25586,41337
208729,162968
210167,16899
183485,164747
44407,28444
82672,90598
192536,42377
32703,73544
57180,193298
80106,186476
89295,66414
56682,36184
158168,156407
80912,66240
218431,84627
6443,52228
111828,206777
150785,6386
23139,89056
181288,43469
43469,181288
137809,214835
58293,201320
67420,150816
55224,178966
86976,74566
64599,58741
158295,61936
46156,135346
49289,194494
193160,114369
71677,194494
192220,159837
95904,168000
109678,190544
207170,172212
115505,24906
42948,86384
28144,143525
78672,144129
210156,7651
90250,152499
159494,75173
150450,192160
17902,155890
97116,117814
148683,85656
123379,4921
77309,43834
29987,213672
106631,114451
94351,57575
59030,114266
156835,145961
134357,156835
131665,195128
86419,70913
52737,16501
216093,2814
107851,74648
126387,17382
133648,24647
28890,120771
89539,54799
117450,160149
2683,17910
114370,39466
59827,181022
70825,86349
201395,108702
150629,122248
93076,105648
156547,105473
161549,204265
173759,61290
134101,25137
75262,174765
57481,171614
137089,118293
177527,119646
50585,101643
27222,44583
128046,36952
96545,218710
111599,210924
114224,216525
11389,166596
120730,210975
124102,72809
18923,81131
88640,195218
145178,155689
50281,25707
124644,124102
67967,38624
179185,96738
153419,37357
179976,105754
13295,179976
88625,160627
52057,124253
188632,155750
107026,122413
216093,24512
161078,202402
182951,24713
138536,165001
143020,77959
77959,143020
68846,14569
163411,215559
40285,138070
76508,182484
108017,8115
31225,41663
62714,192086
192086,62714
24122,6518
177286,65308
4145,141145
68052,198239
182484,76508
165176,14569
56045,70065
121825,109987
116565,212010
153868,116565
31813,112926
90557,139019
205919,189675
153335,140633
178190,196989
116916,138511
148347,216031
115415,108285
140707,57314
184981,59385
113663,133704
84628,96007
153336,99927
41350,174187
157213,125110
100637,135655
14569,68846
80131,149991
56911,131642
150563,94699
174751,2878
55466,159105
170374,117045
107440,197841
30570,216560
23101,198180
196912,132432
192229,10771
26039,10674
173210,176191
115939,59850
118519,65278
93829,32622
52776,30686
214979,37149
31731,200886
99063,216431
212800,64309
118618,145922
135293,35026
172579,139419
90817,200491
60604,89902
61802,186901
197721,36535
45214,186376
132020,192817
203422,105541
147101,42778
69349,102723
160701,210615
71066,93501
17578,101166
83868,164287
79980,153171
157890,105023
9569,150809
91661,160438
116729,65747
173993,196484
191094,146861
40683,215328
115625,214251
120722,146374
216431,99063
206357,54991
29891,217633
11373,218788
43380,30535
163705,71585
116043,1213
189675,161618
204799,130117
147587,215506
214404,53862
78097,123172
214060,162269
217633,141510
214116,216600
163705,72545
217231,147320
69723,105288
164845,22339
56410,50570
79666,13514
178192,193785
145322,30122
210570,11824
112786,196490
4367,131169
2435,109542
58975,198365
112680,122425
210352,208925
76688,214455
37819,149696
72969,109987
192640,106088
180515,155996
49274,80420
183507,173488
141277,43151
196484,177601
56905,65356
87267,34572
10617,159064
196102,120879
107870,194494
140314,40674
89017,134807
146854,120838
137204,79033
129672,36034
209701,127200
27343,58382
62353,117984
193132,24689
168527,205314
201710,61134
4648,154424
16999,133202
87350,109370
63427,14621
77992,177588
182052,116730
156229,177477
170497,10120
99142,133972
148517,10756
31813,107125
176882,137295
201097,25069
125376,135363
54440,208839
81668,23014
210474,148500
176377,105706
9936,111654
32738,19234
88577,177455
6076,40196
108425,75110
162812,121780
107322,163024
114275,178259
219558,16380
200122,25460
109303,66789
58293,201320
126632,44410
55224,178966
18979,192220
178382,66228
5727,142445
71981,176504
216839,11179
59779,94435
103631,41948
6682,180176
216954,18427
199497,100199
142048,66387
72709,43956
79969,26363
152086,70432
84059,197591
33595,135729
174111,56337
56337,174111
72804,46156
176968,122588
108285,156767
164680,21334
37757,111606
102813,128399
175508,194160
111872,185442
172246,19182
61245,57034
99096,62322
124775,186171
208638,39278
188693,212116
72020,73973
218247,59661
59661,218247
105403,132527
78672,144129
54349,32990
89595,199416
114988,68522
3809,117392
185663,107009
36157,161214
170773,90592
160659,52670
172366,85543
205470,194979
58571,206976
21682,129562
30339,125533
166681,180577
47045,14927
40978,170311
208353,46719
160623,143230
154749,193347
15519,53374
2017,210156
120878,149059
196151,90507
191690,104005
117707,85543
111859,186184
204182,195579
124102,163025
96233,182256
154514,201413
117873,22663
173740,196134
5454,48535
61045,46184
164125,22549
212880,199504
187194,152526
155084,119600
105268,185728
53357,37284
13172,119051
135445,150442
100137,211436
4326,1987
3939,10464
156912,51791
204902,50938
119929,47862
161232,70160
32833,18595
187960,153419
179185,185792
179592,172082
183977,115551
78274,211859
104073,100036
114224,205235
70173,128530
56951,69640
87018,149406
105473,127016
97623,39466
126773,153114
108859,156923
28226,45992
181703,69666
215833,72306
155569,18905
31084,208199
185632,22705
182951,24713
165756,27659
134554,84675
150124,84675
39819,199946
165214,41135
63353,141540
90776,201432
135655,169346
26856,124610
138411,102241
212950,44874
31071,49480
34602,93724
75926,50321
104272,188559
108910,193208
49003,193965
43824,83003
203414,89173
117863,42436
211735,8889
131111,194767
130430,21002
167985,193389
183464,21064
69551,197378
11510,16743
141417,45600
174470,27981
43561,101796
27003,18077
4345,210963
163492,167744
49545,130637
155324,20758
59267,65185
181336,33732
122821,25319
196191,79033
183478,146861
107095,124310
115112,182022
143684,77077
145030,125171
199559,217231
103032,20217
167116,14673
183464,2810
126946,14315
34905,70643
206757,21858
213294,99140
58040,176907
102430,197155
213132,73147
7704,1636
81944,188132
93146,197379
41556,142236
14015,131444
151413,60040
169292,49874
131337,165174
90007,129924
84835,17796
185131,168510
145185,97010
68363,111642
130637,49545
37854,115547
27308,131114
139533,181750
196261,174216
20133,218416
152643,141850
161698,85594
217688,125868
3083,109279
8124,93322
9524,65462
43358,7440
26577,131174
146601,23063
171888,124116
150402,215246
130750,102993
23346,9006
107544,71423
121931,212655
83824,217058
14656,192884
168310,51647
42363,23539
42068,98081
17322,48060
81202,72804
18442,73414
200855,89057
62839,71504
70765,137933
4790,153731
201494,60728
197155,196702
119265,122329
124368,16603
15535,75322
90484,137252
191481,55023
74263,108209
67305,15662
19228,159869
66154,213221
14371,98681
94450,210180
198424,192626
116552,148434
129509,107114
126102,1548
11459,64149
166021,127836
190344,6848
110918,184157
34969,3491
137063,119176
176044,118113
169346,107777
26752,32766
21505,128530
4888,206550
61559,169922
15838,192851
9480,186
152668,96344
192526,96221
176486,6163
96740,43779
188942,139577
185663,131443
173633,163966
139416,104510
53963,120875
140990,173025
177455,66905
36535,197721
57770,63546
173488,216233
81056,39923
163419,25574
21505,92295
197841,107440
130637,49545
183139,185131
79149,184647
80456,196344
49219,219277
101504,143867
78034,2761
210304,74661
73544,174998
18116,211741
73583,125810
157530,84627
33145,162495
162495,71319
127164,126194
124427,163475
51959,163475
163946,60480
60455,148553
66134,9490
136171,173745
30676,142208
186178,60372
47837,53803
211692,5109
1720,4976
212710,4190
141547,86970
205748,116170
65515,65317
174227,169727
209893,1657
56280,178339
141913,153295
80612,22890
105843,26586
58763,141887
68156,51123
50282,200164
172789,145631
151866,90492
53547,20682
107115,207170
207213,200491
208345,30992
139533,35407
31065,42624
147104,174660
85190,23973
185228,109810
114590,145184
166082,121702
95439,217233
47923,44497
189057,32739
71851,193188
63546,116837
63546,116837
81167,94321
54349,167826
61363,127076
38213,132042
97151,23583
114915,67071
85543,172366
198744,171822
13810,63627
3237,188528
172212,108285
137911,84124
207652,8102
159606,140392
219211,132812
101053,72345
175813,38202
208909,60723
203609,37021
191322,43523
137089,466
49758,172886
169395,140792
97134,70825
111941,199555
154400,32270
72306,211318
207297,117450
70655,36144
85512,43554
121302,150663
104744,127768
131884,18595
124253,97707
18185,15833
5013,117594
126686,35086
35086,213174
169928,38624
46098,115777
101151,124411
146850,91951
98475,75375
19773,189329
52237,186848
205105,102797
204607,64551
84412,168276
120005,101413
179976,105754
180442,76175
76142,43599
142163,187352
131543,89972
22688,83824
186472,144120
35265,47494
40493,194332
129240,193917
212950,95104
213000,116385
12611,8614
22725,63909
83061,192086
41174,49832
202974,73916
73705,186210
182484,150620
20054,203438
120016,33818
124267,78148
46009,212101
12978,35110
142501,44445
190130,40946
97220,26202
176781,18167
173725,161311
173039,156460
166324,101019
214060,161582
159389,140791
21210,101796
188608,166129
166129,96321
99312,51609
195625,120699
48933,3952
183447,136390
146762,216317
210645,198127
183051,218670
72603,182259
82613,87204
203395,100940
142704,38500
102739,130190
148916,66565
74495,21840
124984,76502
87040,18356
40674,169408
183464,21064
1035,46601
214863,46256
70798,170597
91612,172404
30440,121498
178767,174227
70749,28605
62826,67630
117707,75939
51367,38885
39139,89595
184301,178138
196537,179911
46533,159311
76508,147808
97521,46156
35501,161418
54289,201009
118433,111256
149872,14467
191694,193354
21795,6317
4874,46042
113313,40995
173015,201438
143759,44421
11725,154909
216152,121187
108194,151947
218498,101104
189018,822
32119,55502
152610,186027
216954,150582
18140,130025
109607,203149
36750,104510
59831,174121
48072,32119
9006,123129
208417,180173
65654,165209
137905,48752
191094,107896
6061,147368
23691,134719
168624,117864
59030,114266
196890,171143
192670,189330
217122,109347
20335,69606
135731,15839
137230,136899
164861,143687
8207,197155
73492,7957
214251,87786
80323,147465
199052,99255
196898,3839
27536,56037
12235,67898
179983,211426
89750,187916
17350,13895
85213,68401
91481,14660
193089,14660
213964,44869
137166,213624
171143,52091
17729,21166
45873,4693
175289,70117
103478,137971
148716,46123
139416,179552
38712,182441
126443,85689
116137,204617
127511,130621
108810,137533
7397,122186
126324,127150
216767,51021
58954,164352
99319,145376
145376,21405
90632,19586
1548,216059
214623,216366
30148,107777
212212,163461
72125,8103
187045,70373
185911,161229
98276,120978
43531,68069
96235,94077
187803,82916
31387,153794
53685,102812
214431,68418
39923,299
177214,172029
207170,171869
42757,141835
30571,198455
70160,174288
20343,82114
74152,131302
159389,140791
43501,158808
51918,47419
177370,41903
44253,142577
179644,39485
104978,34847
165775,60174
123887,42749
184548,39092
148345,78587
134684,203047
112497,48875
200752,115625
98338,10521
57257,45520
70528,110208
73137,117974
